0.1570294052362442, 0.0745338425040245
0.07121392339468002, 0.062351763248443604
0.06250904500484467, 0.049353037029504776
0.050114117562770844, 0.049973264336586
0.04805484041571617, 0.042658813297748566
0.04459444433450699, 0.04121406003832817
0.044163431972265244, 0.042313102632761
0.0440235361456871, 0.04202546924352646
0.04077728092670441, 0.04155386611819267
0.041760820895433426, 0.04082207381725311
0.03957664594054222, 0.03731897100806236
0.03808504343032837, 0.03472539782524109
0.036909107118844986, 0.03545873612165451
0.037022314965724945, 0.03524245694279671
0.03542095050215721, 0.0346682034432888
0.03538094088435173, 0.040942683815956116
0.03612903133034706, 0.04018981754779816
0.03375356271862984, 0.03283575922250748
0.03280171751976013, 0.035789769142866135
0.032885387539863586, 0.03218831866979599
0.03233570232987404, 0.03133438527584076
0.030846381559967995, 0.029950091615319252
0.030822765082120895, 0.03097139485180378
0.030721208080649376, 0.029921581968665123
0.029475541785359383, 0.029090391471982002
0.029015569016337395, 0.029695549979805946
0.02863634005188942, 0.031193595379590988
0.0278780497610569, 0.027705200016498566
0.02789301611483097, 0.0272532869130373
0.026674937456846237, 0.02928002178668976
0.026792997494339943, 0.027349773794412613
0.025713151320815086, 0.028553085401654243
0.02605365961790085, 0.02635447308421135
0.02679033949971199, 0.027199115604162216
0.025031518191099167, 0.026303377002477646
0.02477686107158661, 0.02641494944691658
0.024164624512195587, 0.026545416563749313
0.02427707612514496, 0.02538606896996498
0.02422594279050827, 0.026735324412584305
0.02394983544945717, 0.025050261989235878
0.022955190390348434, 0.02433127723634243
0.022865692153573036, 0.0249674953520298
0.022813238203525543, 0.025146715342998505
0.02302856557071209, 0.02581593580543995
0.022387906908988953, 0.024111399427056313
0.022078314796090126, 0.025923199951648712
0.022363703697919846, 0.024413980543613434
0.02230699546635151, 0.023990444839000702
0.021127723157405853, 0.02434339001774788
0.021024607121944427, 0.023777151480317116
0.020958883687853813, 0.02377856895327568
0.021132513880729675, 0.024090029299259186
0.021186664700508118, 0.024871772155165672
0.020647840574383736, 0.023991264402866364
0.02086106315255165, 0.023384593427181244
0.020341474562883377, 0.02307703346014023
0.020509731024503708, 0.023612763732671738
0.019954334944486618, 0.02388577349483967
0.020447945222258568, 0.02364397794008255
0.019885823130607605, 0.022756794467568398
0.020112374797463417, 0.023032914847135544
0.02011227421462536, 0.02351413108408451
